Id,birth,death|
27424,47.0,51.0
27425,47.0,67.0
27426,47.0,47.0
27427,47.0,51.0
27428,47.0,64.0
27429,47.0,53.0
27430,47.0,64.0
27431,47.0,55.0
27432,47.0,56.0
27433,47.0,47.0
27434,47.0,72.0
27435,47.0,62.0
27436,47.0,49.0
27437,47.0,85.0
27438,47.0,50.0
27439,47.0,49.0
27440,47.0,54.0
27441,47.0,95.0
27442,47.0,59.0
27443,47.0,51.0
27444,47.0,60.0
27445,47.0,57.0
27446,47.0,83.0
27447,47.0,59.0
27448,47.0,51.0
27449,47.0,49.0
27450,47.0,78.0
27451,47.0,49.0
27452,47.0,53.0
27453,47.0,49.0
27454,47.0,60.0
27455,47.0,78.0
27456,47.0,62.0
27457,47.0,51.0
27458,47.0,77.0
27459,47.0,54.0
27460,47.0,60.0
27461,47.0,48.0
27462,47.0,53.0
27463,47.0,61.0
27464,47.0,53.0
27465,47.0,77.0
27466,47.0,48.0
27467,47.0,103.0
27468,47.0,57.0
27469,47.0,49.0
27470,47.0,52.0
27471,47.0,56.0
27472,47.0,76.0
27473,47.0,98.0
27474,47.0,68.0
27475,47.0,47.0
27476,47.0,113.0
27477,47.0,61.0
27478,47.0,49.0
27479,47.0,75.0
27480,47.0,65.0
27481,47.0,52.0
27482,47.0,60.0
27483,47.0,47.0
27484,47.0,48.0
27485,47.0,53.0
27486,47.0,54.0
27487,47.0,59.0
27488,47.0,68.0
27489,47.0,52.0
27490,47.0,119.0
27491,47.0,83.0
27492,47.0,105.0
27493,47.0,60.0
27494,47.0,62.0
27495,47.0,58.0
27496,47.0,50.0
27497,47.0,54.0
27498,47.0,62.0
27499,47.0,47.0
27500,47.0,47.0
27501,47.0,51.0
27502,47.0,87.0
27503,47.0,132.0
27504,47.0,63.0
27505,47.0,49.0
27506,47.0,72.0
27507,47.0,87.0
27508,47.0,51.0
27509,47.0,72.0
27510,47.0,47.0
27511,47.0,49.0
27512,47.0,51.0
27513,47.0,59.0
27514,47.0,49.0
27515,47.0,57.0
27516,47.0,52.0
27517,47.0,55.0
27518,47.0,47.0
27519,47.0,58.0
27520,47.0,60.0
27521,47.0,48.0
27522,47.0,72.0
27523,47.0,57.0
27524,47.0,66.0
27525,47.0,96.0
27526,47.0,58.0
27527,47.0,56.0
27528,47.0,48.0
27529,47.0,57.0
27530,47.0,55.0
27531,47.0,60.0
27532,47.0,57.0
27533,47.0,70.0
27534,47.0,47.0
27535,47.0,67.0
27536,47.0,47.0
27537,47.0,47.0
27538,47.0,86.0
27539,47.0,51.0
27540,47.0,59.0
27541,47.0,51.0
27542,47.0,51.0
27543,47.0,63.0
27544,47.0,48.0
27545,47.0,68.0
27546,47.0,55.0
27547,47.0,49.0
27548,47.0,50.0
27549,47.0,47.0
27550,47.0,70.0
27551,47.0,66.0
27552,47.0,65.0
27553,47.0,67.0
27554,47.0,57.0
27555,47.0,74.0
27556,47.0,48.0
27557,47.0,48.0
27558,47.0,50.0
27559,47.0,57.0
27560,47.0,49.0
27561,47.0,49.0
27562,47.0,60.0
27563,47.0,69.0
27564,47.0,65.0
27565,47.0,58.0
27566,47.0,75.0
27567,47.0,52.0
27568,47.0,53.0
27569,47.0,64.0
27570,47.0,87.0
27571,47.0,61.0
27572,47.0,57.0
27573,47.0,55.0
27574,47.0,48.0
27575,47.0,57.0
27576,47.0,50.0
27577,47.0,48.0
27578,47.0,50.0
27579,47.0,52.0
27580,47.0,76.0
27581,47.0,52.0
27582,47.0,59.0
27583,47.0,63.0
27584,47.0,51.0
27585,47.0,83.0
27586,47.0,101.0
27587,47.0,76.0
27588,47.0,67.0
27589,47.0,47.0
27590,47.0,47.0
27591,47.0,47.0
27592,47.0,50.0
27593,47.0,77.0
27594,47.0,48.0
27595,47.0,50.0
27596,47.0,54.0
27597,47.0,56.0
27598,47.0,56.0
27599,47.0,50.0
27600,47.0,48.0
27601,47.0,57.0
27602,47.0,76.0
27603,47.0,63.0
27604,47.0,58.0
27605,47.0,47.0
27606,47.0,67.0
27607,47.0,74.0
27608,47.0,50.0
27609,47.0,77.0
27610,47.0,55.0
27611,47.0,52.0
27612,47.0,53.0
27613,47.0,47.0
27614,47.0,61.0
27615,47.0,61.0
27616,47.0,78.0
27617,47.0,64.0
27618,47.0,48.0
27619,47.0,49.0
27620,47.0,51.0
27621,47.0,57.0
27622,47.0,61.0
27623,47.0,51.0
27624,47.0,89.0
27625,47.0,58.0
27626,47.0,47.0
27627,47.0,58.0
27628,47.0,56.0
27629,47.0,49.0
27630,47.0,63.0
27631,47.0,65.0
27632,47.0,53.0
27633,47.0,47.0
27634,47.0,50.0
27635,47.0,93.0
27636,47.0,52.0
27637,47.0,52.0
27638,47.0,56.0
27639,47.0,47.0
27640,47.0,47.0
27641,47.0,54.0
27642,47.0,68.0
27643,47.0,48.0
27644,47.0,64.0
27645,47.0,57.0
27646,47.0,70.0
27647,47.0,61.0
27648,47.0,54.0
27649,47.0,87.0
27650,47.0,61.0
27651,47.0,48.0
27652,47.0,129.0
27653,47.0,101.0
27654,47.0,64.0
27655,47.0,55.0
27656,47.0,76.0
27657,47.0,47.0
27658,47.0,79.0
27659,47.0,50.0
27660,47.0,64.0
27661,47.0,73.0
27662,47.0,47.0
27663,47.0,56.0
27664,47.0,49.0
27665,47.0,47.0
27666,47.0,55.0
27667,47.0,52.0
27668,47.0,62.0
27669,47.0,67.0
27670,47.0,65.0
27671,47.0,63.0
27672,47.0,65.0
27673,47.0,48.0
27674,47.0,58.0
27675,47.0,66.0
27676,47.0,52.0
27677,47.0,49.0
27678,47.0,47.0
27679,47.0,48.0
27680,47.0,55.0
27681,47.0,52.0
27682,47.0,66.0
27683,47.0,65.0
27684,47.0,64.0
27685,47.0,80.0
27686,47.0,73.0
27687,47.0,53.0
27688,47.0,71.0
27689,47.0,52.0
27690,47.0,48.0
27691,47.0,49.0
27692,47.0,75.0
27693,47.0,61.0
27694,47.0,53.0
27695,47.0,82.0
27696,47.0,65.0
27697,47.0,144.0
27698,47.0,55.0
27699,47.0,49.0
27700,47.0,51.0
27701,47.0,48.0
27702,47.0,55.0
27703,47.0,49.0
27704,48.0,71.0
27705,48.0,56.0
27706,48.0,70.0
27707,48.0,51.0
27708,48.0,52.0
27709,48.0,49.0
27710,48.0,69.0
27711,48.0,68.0
27712,48.0,48.0
27713,48.0,67.0
27714,48.0,58.0
27715,48.0,54.0
27716,48.0,52.0
27717,48.0,82.0
27718,48.0,50.0
27719,48.0,62.0
27720,48.0,65.0
27721,48.0,54.0
27722,48.0,52.0
27723,48.0,56.0
27724,48.0,49.0
27725,48.0,60.0
27726,48.0,72.0
27727,48.0,71.0
27728,48.0,63.0
27729,48.0,50.0
27730,48.0,55.0
27731,48.0,55.0
27732,48.0,68.0
27733,48.0,56.0
27734,48.0,65.0
27735,48.0,54.0
27736,48.0,63.0
27737,48.0,51.0
27738,48.0,54.0
27739,48.0,55.0
27740,48.0,52.0
27741,48.0,48.0
27742,48.0,49.0
27743,48.0,63.0
27744,48.0,51.0
27745,48.0,55.0
27746,48.0,49.0
27747,48.0,48.0
27748,48.0,56.0
27749,48.0,54.0
27750,48.0,80.0
27751,48.0,49.0
27752,48.0,62.0
27753,48.0,59.0
27754,48.0,51.0
27755,48.0,49.0
27756,48.0,66.0
27757,48.0,48.0
27758,48.0,95.0
27759,48.0,53.0
27760,48.0,48.0
27761,48.0,78.0
27762,48.0,50.0
27763,48.0,67.0
27764,48.0,57.0
27765,48.0,48.0
27766,48.0,80.0
27767,48.0,62.0
27768,48.0,58.0
27769,48.0,75.0
27770,48.0,49.0
27771,48.0,56.0
27772,48.0,53.0
27773,48.0,48.0
27774,48.0,58.0
27775,48.0,53.0
27776,48.0,55.0
27777,48.0,48.0
27778,48.0,54.0
27779,48.0,72.0
27780,48.0,105.0
27781,48.0,53.0
27782,48.0,64.0
27783,48.0,63.0
27784,48.0,51.0
27785,48.0,74.0
27786,48.0,63.0
27787,48.0,89.0
27788,48.0,55.0
27789,48.0,49.0
27790,48.0,51.0
27791,48.0,53.0
27792,48.0,58.0
27793,48.0,48.0
27794,48.0,49.0
27795,48.0,50.0
27796,48.0,52.0
27797,48.0,55.0
27798,48.0,55.0
27799,48.0,80.0
27800,48.0,68.0
27801,48.0,50.0
27802,48.0,58.0
27803,48.0,50.0
27804,48.0,54.0
27805,48.0,68.0
27806,48.0,84.0
27807,48.0,48.0
27808,48.0,50.0
27809,48.0,48.0
27810,48.0,88.0
27811,48.0,78.0
27812,48.0,67.0
27813,48.0,52.0
27814,48.0,59.0
27815,48.0,61.0
27816,48.0,69.0
27817,48.0,62.0
27818,48.0,70.0
27819,48.0,66.0
27820,48.0,56.0
27821,48.0,58.0
27822,48.0,62.0
27823,48.0,49.0
27824,48.0,60.0
27825,48.0,63.0
27826,48.0,54.0
27827,48.0,55.0
27828,48.0,84.0
27829,48.0,61.0
27830,48.0,60.0
27831,48.0,48.0
27832,48.0,55.0
27833,48.0,60.0
27834,48.0,50.0
27835,48.0,61.0
27836,48.0,74.0
27837,48.0,54.0
27838,48.0,59.0
27839,48.0,83.0
27840,48.0,52.0
27841,48.0,60.0
27842,48.0,133.0
27843,48.0,59.0
27844,48.0,53.0
27845,48.0,106.0
27846,48.0,61.0
27847,48.0,67.0
27848,48.0,52.0
27849,48.0,48.0
27850,48.0,51.0
27851,48.0,61.0
27852,48.0,52.0
27853,48.0,124.0
27854,48.0,59.0
27855,48.0,57.0
27856,48.0,53.0
27857,48.0,60.0
27858,48.0,52.0
27859,48.0,52.0
27860,48.0,65.0
27861,48.0,51.0
27862,48.0,74.0
27863,48.0,48.0
27864,48.0,74.0
27865,48.0,73.0
27866,48.0,117.0
27867,48.0,49.0
27868,48.0,60.0
27869,48.0,64.0
27870,48.0,50.0
27871,48.0,62.0
27872,48.0,48.0
27873,48.0,77.0
27874,48.0,53.0
27875,48.0,49.0
27876,48.0,131.0
27877,48.0,51.0
27878,48.0,63.0
27879,48.0,52.0
27880,48.0,60.0
27881,48.0,50.0
27882,48.0,48.0
27883,48.0,48.0
27884,48.0,50.0
27885,48.0,58.0
27886,48.0,55.0
27887,48.0,58.0
27888,48.0,49.0
27889,48.0,50.0
27890,48.0,57.0
27891,48.0,54.0
27892,48.0,51.0
27893,48.0,48.0
27894,48.0,52.0
27895,48.0,48.0
27896,48.0,57.0
27897,48.0,80.0
27898,48.0,73.0
27899,48.0,63.0
27900,48.0,55.0
27901,48.0,73.0
27902,48.0,57.0
27903,48.0,73.0
27904,48.0,48.0
27905,48.0,60.0
27906,48.0,57.0
27907,48.0,52.0
27908,48.0,63.0
27909,48.0,54.0
27910,48.0,50.0
27911,48.0,62.0
27912,48.0,51.0
27913,48.0,48.0
27914,48.0,63.0
27915,48.0,54.0
27916,48.0,68.0
27917,48.0,59.0
27918,48.0,50.0
27919,48.0,68.0
27920,48.0,51.0
27921,48.0,67.0
27922,48.0,59.0
27923,48.0,83.0
27924,48.0,56.0
27925,48.0,54.0
27926,48.0,52.0
27927,48.0,58.0
27928,48.0,56.0
27929,48.0,48.0
27930,48.0,77.0
27931,48.0,53.0
27932,48.0,61.0
27933,48.0,96.0
27934,48.0,126.0
27935,48.0,66.0
27936,48.0,64.0
27937,48.0,85.0
27938,48.0,57.0
27939,48.0,53.0
27940,48.0,50.0
27941,48.0,48.0
27942,48.0,48.0
27943,48.0,49.0
27944,48.0,86.0
27945,48.0,48.0
27946,48.0,65.0
27947,48.0,48.0
27948,48.0,63.0
27949,48.0,58.0
27950,48.0,48.0
27951,48.0,53.0
27952,48.0,49.0
27953,48.0,55.0
27954,48.0,48.0
27955,48.0,63.0
27956,48.0,57.0
27957,48.0,65.0
27958,48.0,60.0
27959,48.0,109.0
27960,48.0,81.0
27961,48.0,63.0
27962,48.0,63.0
27963,48.0,51.0
27964,48.0,66.0
27965,48.0,71.0
27966,48.0,52.0
27967,48.0,61.0
27968,48.0,57.0
27969,48.0,79.0
27970,48.0,75.0
27971,48.0,69.0
27972,48.0,78.0
27973,48.0,66.0
27974,48.0,54.0
27975,48.0,53.0
27976,48.0,55.0
27977,48.0,100.0
27978,48.0,52.0
27979,48.0,50.0
27980,48.0,103.0
27981,48.0,56.0
27982,48.0,48.0
27983,48.0,73.0
27984,48.0,75.0
27985,48.0,63.0
27986,48.0,84.0
27987,48.0,50.0
27988,48.0,63.0
27989,48.0,48.0
27990,48.0,50.0
27991,48.0,48.0
27992,48.0,58.0
27993,48.0,55.0
27994,48.0,107.0
27995,48.0,69.0
27996,48.0,50.0
27997,48.0,81.0
27998,48.0,61.0
27999,48.0,65.0
28000,48.0,56.0
28001,48.0,63.0
28002,48.0,58.0
28003,48.0,52.0
28004,48.0,56.0
28005,48.0,70.0
28006,48.0,59.0
28007,48.0,57.0
28008,48.0,50.0
28009,48.0,56.0
28010,48.0,50.0
28011,48.0,57.0
28012,48.0,66.0
28013,48.0,68.0
28014,48.0,68.0
28015,48.0,51.0
28016,48.0,88.0
28017,48.0,71.0
28018,48.0,71.0
28019,48.0,56.0
28020,48.0,58.0
28021,48.0,57.0
28022,48.0,52.0
28023,48.0,94.0
28024,48.0,49.0
28025,48.0,48.0
28026,48.0,53.0
28027,48.0,48.0
28028,48.0,82.0
28029,48.0,60.0
28030,48.0,82.0
28031,48.0,69.0
28032,48.0,59.0
28033,48.0,57.0
28034,48.0,54.0
28035,48.0,63.0
28036,48.0,59.0
28037,49.0,49.0
28038,49.0,88.0
28039,49.0,73.0
28040,49.0,58.0
28041,49.0,55.0
28042,49.0,60.0
28043,49.0,64.0
28044,49.0,57.0
28045,49.0,60.0
28046,49.0,61.0
28047,49.0,57.0
28048,49.0,51.0
28049,49.0,117.0
28050,49.0,55.0
28051,49.0,60.0
28052,49.0,67.0
28053,49.0,56.0
28054,49.0,59.0
28055,49.0,122.0
28056,49.0,56.0
28057,49.0,58.0
28058,49.0,52.0
28059,49.0,57.0
28060,49.0,111.0
28061,49.0,107.0
28062,49.0,52.0
28063,49.0,73.0
28064,49.0,67.0
28065,49.0,58.0
28066,49.0,52.0
28067,49.0,49.0
28068,49.0,58.0
28069,49.0,62.0
28070,49.0,56.0
28071,49.0,75.0
28072,49.0,69.0
28073,49.0,50.0
28074,49.0,57.0
28075,49.0,70.0
28076,49.0,50.0
28077,49.0,63.0
28078,49.0,50.0
28079,49.0,52.0
28080,49.0,53.0
28081,49.0,71.0
28082,49.0,89.0
28083,49.0,53.0
28084,49.0,53.0
28085,49.0,80.0
28086,49.0,87.0
28087,49.0,50.0
28088,49.0,54.0
28089,49.0,58.0
28090,49.0,57.0
28091,49.0,68.0
28092,49.0,49.0
28093,49.0,56.0
28094,49.0,57.0
28095,49.0,57.0
28096,49.0,50.0
28097,49.0,70.0
28098,49.0,49.0
28099,49.0,80.0
28100,49.0,49.0
28101,49.0,49.0
28102,49.0,69.0
28103,49.0,64.0
28104,49.0,54.0
28105,49.0,52.0
28106,49.0,55.0
28107,49.0,54.0
28108,49.0,49.0
28109,49.0,73.0
28110,49.0,52.0
28111,49.0,50.0
28112,49.0,76.0
28113,49.0,83.0
28114,49.0,51.0
28115,49.0,59.0
28116,49.0,108.0
28117,49.0,51.0
28118,49.0,99.0
28119,49.0,58.0
28120,49.0,57.0
28121,49.0,80.0
28122,49.0,57.0
28123,49.0,63.0
28124,49.0,49.0
28125,49.0,50.0
28126,49.0,49.0
28127,49.0,99.0
28128,49.0,54.0
28129,49.0,50.0
28130,49.0,51.0
28131,49.0,75.0
28132,49.0,49.0
28133,49.0,85.0
28134,49.0,51.0
28135,49.0,64.0
28136,49.0,49.0
28137,49.0,63.0
28138,49.0,55.0
28139,49.0,73.0
28140,49.0,51.0
28141,49.0,54.0
28142,49.0,50.0
28143,49.0,68.0
28144,49.0,61.0
28145,49.0,52.0
28146,49.0,53.0
28147,49.0,66.0
28148,49.0,55.0
28149,49.0,49.0
28150,49.0,49.0
28151,49.0,54.0
28152,49.0,50.0
28153,49.0,61.0
28154,49.0,60.0
28155,49.0,95.0
28156,49.0,66.0
28157,49.0,56.0
28158,49.0,52.0
28159,49.0,52.0
28160,49.0,64.0
28161,49.0,58.0
28162,49.0,56.0
28163,49.0,63.0
28164,49.0,51.0
28165,49.0,69.0
28166,49.0,62.0
28167,49.0,60.0
28168,49.0,50.0
28169,49.0,54.0
28170,49.0,50.0
28171,49.0,51.0
28172,49.0,51.0
28173,49.0,66.0
28174,49.0,72.0
28175,49.0,49.0
28176,49.0,60.0
28177,49.0,52.0
28178,49.0,61.0
28179,49.0,60.0
28180,49.0,105.0
28181,49.0,51.0
28182,49.0,54.0
28183,49.0,65.0
28184,49.0,51.0
28185,49.0,50.0
28186,49.0,83.0
28187,49.0,92.0
28188,49.0,71.0
28189,49.0,50.0
28190,49.0,52.0
28191,49.0,56.0
28192,49.0,65.0
28193,49.0,52.0
28194,49.0,55.0
28195,49.0,51.0
28196,49.0,50.0
28197,49.0,60.0
28198,49.0,60.0
28199,49.0,81.0
28200,49.0,61.0
28201,49.0,54.0
28202,49.0,65.0
28203,49.0,57.0
28204,49.0,69.0
28205,49.0,68.0
28206,49.0,55.0
28207,49.0,57.0
28208,49.0,66.0
28209,49.0,65.0
28210,49.0,69.0
28211,49.0,80.0
28212,49.0,61.0
28213,49.0,58.0
28214,49.0,49.0
28215,49.0,51.0
28216,49.0,64.0
28217,49.0,49.0
28218,49.0,50.0
28219,49.0,51.0
28220,49.0,49.0
28221,49.0,72.0
28222,49.0,51.0
28223,49.0,49.0
28224,49.0,69.0
28225,49.0,49.0
28226,49.0,56.0
28227,49.0,53.0
28228,49.0,50.0
28229,49.0,80.0
28230,49.0,74.0
28231,49.0,84.0
28232,49.0,65.0
28233,49.0,69.0
28234,49.0,71.0
28235,49.0,70.0
28236,49.0,53.0
28237,49.0,63.0
28238,49.0,53.0
28239,49.0,67.0
28240,49.0,69.0
28241,49.0,78.0
28242,49.0,64.0
28243,49.0,49.0
28244,49.0,57.0
28245,49.0,57.0
28246,49.0,57.0
28247,49.0,51.0
28248,49.0,56.0
28249,49.0,49.0
28250,49.0,75.0
28251,49.0,64.0
28252,49.0,55.0
28253,49.0,54.0
28254,49.0,49.0
28255,49.0,50.0
28256,49.0,54.0
28257,49.0,65.0
28258,49.0,71.0
28259,49.0,49.0
28260,49.0,54.0
28261,49.0,57.0
28262,49.0,71.0
28263,49.0,49.0
28264,49.0,53.0
28265,49.0,65.0
28266,49.0,67.0
28267,49.0,58.0
28268,49.0,55.0
28269,49.0,58.0
28270,49.0,49.0
28271,49.0,60.0
28272,49.0,56.0
28273,49.0,63.0
28274,49.0,51.0
28275,49.0,59.0
28276,49.0,84.0
28277,49.0,59.0
28278,49.0,57.0
28279,49.0,82.0
28280,49.0,65.0
28281,49.0,64.0
28282,49.0,56.0
28283,49.0,51.0
28284,49.0,49.0
28285,49.0,55.0
28286,49.0,88.0
28287,49.0,60.0
28288,49.0,54.0
28289,49.0,83.0
28290,49.0,97.0
28291,49.0,130.0
28292,49.0,49.0
28293,49.0,56.0
28294,49.0,59.0
28295,49.0,51.0
28296,49.0,57.0
28297,49.0,56.0
28298,49.0,71.0
28299,49.0,59.0
28300,49.0,72.0
28301,49.0,109.0
28302,49.0,53.0
28303,49.0,54.0
28304,49.0,50.0
28305,49.0,60.0
28306,49.0,57.0
28307,49.0,81.0
28308,49.0,51.0
28309,49.0,51.0
28310,49.0,51.0
28311,49.0,81.0
28312,49.0,50.0
28313,49.0,49.0
28314,49.0,68.0
28315,49.0,70.0
28316,50.0,51.0
28317,50.0,59.0
28318,50.0,81.0
28319,50.0,63.0
28320,50.0,71.0
28321,50.0,57.0
28322,50.0,76.0
28323,50.0,73.0
28324,50.0,53.0
28325,50.0,74.0
28326,50.0,87.0
28327,50.0,53.0
28328,50.0,56.0
28329,50.0,51.0
28330,50.0,58.0
28331,50.0,55.0
28332,50.0,59.0
28333,50.0,57.0
28334,50.0,50.0
28335,50.0,53.0
28336,50.0,90.0
28337,50.0,61.0
28338,50.0,62.0
28339,50.0,81.0
28340,50.0,79.0
28341,50.0,55.0
28342,50.0,50.0
28343,50.0,92.0
28344,50.0,55.0
28345,50.0,51.0
28346,50.0,64.0
28347,50.0,82.0
28348,50.0,56.0
28349,50.0,71.0
28350,50.0,51.0
28351,50.0,50.0
28352,50.0,53.0
28353,50.0,57.0
28354,50.0,83.0
28355,50.0,50.0
28356,50.0,73.0
28357,50.0,58.0
28358,50.0,82.0
28359,50.0,73.0
28360,50.0,61.0
28361,50.0,52.0
28362,50.0,54.0
28363,50.0,57.0
28364,50.0,61.0
28365,50.0,54.0
28366,50.0,93.0
28367,50.0,54.0
28368,50.0,57.0
28369,50.0,58.0
28370,50.0,60.0
28371,50.0,58.0
28372,50.0,83.0
28373,50.0,54.0
28374,50.0,82.0
28375,50.0,72.0
28376,50.0,84.0
28377,50.0,61.0
28378,50.0,57.0
28379,50.0,62.0
28380,50.0,51.0
28381,50.0,51.0
28382,50.0,90.0
28383,50.0,58.0
28384,50.0,109.0
28385,50.0,50.0
28386,50.0,63.0
28387,50.0,66.0
28388,50.0,103.0
28389,50.0,58.0
28390,50.0,60.0
28391,50.0,50.0
28392,50.0,58.0
28393,50.0,91.0
28394,50.0,52.0
28395,50.0,85.0
28396,50.0,57.0
28397,50.0,85.0
28398,50.0,59.0
28399,50.0,73.0
28400,50.0,65.0
28401,50.0,57.0
28402,50.0,91.0
28403,50.0,51.0
28404,50.0,67.0
28405,50.0,53.0
28406,50.0,53.0
28407,50.0,57.0
28408,50.0,51.0
28409,50.0,71.0
28410,50.0,82.0
28411,50.0,53.0
28412,50.0,53.0
28413,50.0,57.0
28414,50.0,68.0
28415,50.0,63.0
28416,50.0,56.0
28417,50.0,56.0
28418,50.0,58.0
28419,50.0,64.0
28420,50.0,50.0
28421,50.0,50.0
28422,50.0,59.0
28423,50.0,69.0
28424,50.0,51.0
28425,50.0,70.0
28426,50.0,61.0
28427,50.0,50.0
28428,50.0,65.0
28429,50.0,74.0
28430,50.0,57.0
28431,50.0,56.0
28432,50.0,60.0
28433,50.0,57.0
28434,50.0,56.0
28435,50.0,53.0
28436,50.0,65.0
28437,50.0,66.0
28438,50.0,62.0
28439,50.0,55.0
28440,50.0,62.0
28441,50.0,56.0
28442,50.0,82.0
28443,50.0,53.0
28444,50.0,53.0
28445,50.0,83.0
28446,50.0,51.0
28447,50.0,50.0
28448,50.0,64.0
28449,50.0,95.0
28450,50.0,52.0
28451,50.0,52.0
28452,50.0,56.0
28453,50.0,59.0
28454,50.0,64.0
28455,50.0,63.0
28456,50.0,51.0
28457,50.0,58.0
28458,50.0,54.0
28459,50.0,70.0
28460,50.0,86.0
28461,50.0,56.0
28462,50.0,66.0
28463,50.0,64.0
28464,50.0,55.0
28465,50.0,66.0
28466,50.0,52.0
28467,50.0,51.0
28468,50.0,52.0
28469,50.0,55.0
28470,50.0,55.0
28471,50.0,53.0
28472,50.0,68.0
28473,50.0,52.0
28474,50.0,69.0
28475,50.0,67.0
28476,50.0,53.0
28477,50.0,51.0
28478,50.0,58.0
28479,50.0,78.0
28480,50.0,63.0
28481,50.0,51.0
28482,50.0,50.0
28483,50.0,88.0
28484,50.0,68.0
28485,50.0,58.0
28486,50.0,53.0
28487,50.0,87.0
28488,50.0,85.0
28489,50.0,57.0
28490,50.0,70.0
28491,50.0,60.0
28492,50.0,67.0
28493,50.0,64.0
28494,50.0,58.0
28495,50.0,51.0
28496,50.0,53.0
28497,50.0,55.0
28498,50.0,50.0
28499,50.0,63.0
28500,50.0,56.0
28501,50.0,56.0
28502,50.0,67.0
28503,50.0,62.0
28504,50.0,54.0
28505,50.0,72.0
28506,50.0,51.0
28507,50.0,54.0
28508,50.0,51.0
28509,50.0,52.0
28510,50.0,56.0
28511,50.0,63.0
28512,50.0,62.0
28513,50.0,52.0
28514,50.0,52.0
28515,50.0,73.0
28516,50.0,56.0
28517,50.0,51.0
28518,50.0,77.0
28519,50.0,61.0
28520,50.0,65.0
28521,50.0,55.0
28522,50.0,62.0
28523,50.0,80.0
28524,50.0,54.0
28525,50.0,55.0
28526,50.0,58.0
28527,50.0,60.0
28528,50.0,91.0
28529,50.0,62.0
28530,50.0,136.0
28531,50.0,86.0
28532,50.0,54.0
28533,50.0,105.0
28534,50.0,65.0
28535,50.0,71.0
28536,50.0,61.0
28537,50.0,82.0
28538,50.0,80.0
28539,50.0,68.0
28540,50.0,78.0
28541,50.0,64.0
28542,50.0,62.0
28543,50.0,55.0
28544,50.0,51.0
28545,50.0,64.0
28546,50.0,63.0
28547,50.0,59.0
28548,50.0,60.0
28549,50.0,55.0
28550,51.0,90.0
28551,51.0,59.0
28552,51.0,52.0
28553,51.0,74.0
28554,51.0,51.0
28555,51.0,71.0
28556,51.0,71.0
28557,51.0,53.0
28558,51.0,59.0
28559,51.0,58.0
28560,51.0,89.0
28561,51.0,75.0
28562,51.0,61.0
28563,51.0,54.0
28564,51.0,56.0
28565,51.0,68.0
28566,51.0,54.0
28567,51.0,56.0
28568,51.0,53.0
28569,51.0,73.0
28570,51.0,52.0
28571,51.0,113.0
28572,51.0,64.0
28573,51.0,72.0
28574,51.0,70.0
28575,51.0,68.0
28576,51.0,61.0
28577,51.0,54.0
28578,51.0,65.0
28579,51.0,55.0
28580,51.0,65.0
28581,51.0,58.0
28582,51.0,75.0
28583,51.0,74.0
28584,51.0,52.0
28585,51.0,58.0
28586,51.0,78.0
28587,51.0,65.0
28588,51.0,53.0
28589,51.0,65.0
28590,51.0,66.0
28591,51.0,57.0
28592,51.0,57.0
28593,51.0,72.0
28594,51.0,55.0
28595,51.0,52.0
28596,51.0,58.0
28597,51.0,51.0
28598,51.0,75.0
28599,51.0,89.0
28600,51.0,52.0
28601,51.0,64.0
28602,51.0,78.0
28603,51.0,55.0
28604,51.0,77.0
28605,51.0,58.0
28606,51.0,92.0
28607,51.0,64.0
28608,51.0,58.0
28609,51.0,58.0
28610,51.0,73.0
28611,51.0,79.0
28612,51.0,72.0
28613,51.0,58.0
28614,51.0,57.0
28615,51.0,56.0
28616,51.0,71.0
28617,51.0,123.0
28618,51.0,56.0
28619,51.0,76.0
28620,51.0,54.0
28621,51.0,76.0
28622,51.0,63.0
28623,51.0,52.0
28624,51.0,54.0
28625,51.0,68.0
28626,51.0,63.0
28627,51.0,111.0
28628,51.0,59.0
28629,51.0,77.0
28630,51.0,55.0
28631,51.0,52.0
28632,51.0,81.0
28633,51.0,64.0
28634,51.0,71.0
28635,51.0,57.0
28636,51.0,58.0
28637,51.0,57.0
28638,51.0,74.0
28639,51.0,55.0
28640,51.0,72.0
28641,51.0,55.0
28642,51.0,66.0
28643,51.0,51.0
28644,51.0,82.0
28645,51.0,84.0
28646,51.0,54.0
28647,51.0,55.0
28648,51.0,57.0
28649,51.0,55.0
28650,51.0,74.0
28651,51.0,56.0
28652,51.0,51.0
28653,51.0,55.0
28654,51.0,81.0
28655,51.0,62.0
28656,51.0,64.0
28657,51.0,51.0
28658,51.0,59.0
28659,51.0,73.0
28660,51.0,55.0
28661,51.0,61.0
28662,51.0,110.0
28663,51.0,75.0
28664,51.0,80.0
28665,51.0,51.0
28666,51.0,82.0
28667,51.0,59.0
28668,51.0,53.0
28669,51.0,60.0
28670,51.0,68.0
28671,51.0,81.0
28672,51.0,74.0
28673,51.0,78.0
28674,51.0,58.0
28675,51.0,58.0
28676,51.0,68.0
28677,51.0,61.0
28678,51.0,59.0
28679,51.0,66.0
28680,51.0,57.0
28681,51.0,51.0
28682,51.0,66.0
28683,51.0,56.0
28684,51.0,64.0
28685,51.0,53.0
28686,51.0,84.0
28687,51.0,54.0
28688,51.0,65.0
28689,51.0,107.0
28690,51.0,66.0
28691,51.0,63.0
28692,51.0,59.0
28693,51.0,58.0
28694,51.0,62.0
